device_id,duration,source,song_id,dt
N55034186N,383,UserLikeList,28159859,2018/1/1
Q34221344Q,78,UserLikeList,3204217,2018/1/1
Y15479842Y,22,UserLikeList,158661,2018/1/1
L62933810L,310,artist,1314501315,2018/1/1
U48350550U,181,UserLikeList,26630478,2018/1/1
E62106400E,398,UserCreatedList,1252062963,2018/1/1
Y14126071Y,348,UserLikeList,26398107,2018/1/1
W52513267W,3,UserLikeList,4945879,2018/1/1
W77422236W,100,UserLikeList,1313881926,2018/1/1
Y24207627Y,195,UserCreatedList,1345677413,2018/1/1
L86748189L,105,search,241876,2018/1/1
T33065134T,202,RecentlyPlayed,1699388596,2018/1/1
C61550727C,260,other,1357150650,2018/1/1
V54426901V,212,UserCreatedList,1700673406,2018/1/1
Q32942495Q,220,UserCreatedList,1350190666,2018/1/1
Y84569076Y,277,other,31079967,2018/1/1
D89579357D,185,UserLikeList,1232341471,2018/1/1
K64413590K,6,UserLikeList,25034390,2018/1/1
M54899982M,417,artist,1362399256,2018/1/1
S61700498S,72,search,1291841414,2018/1/1
P52696639P,17,other,335981,2018/1/1
B86110001B,482,other,1218655168,2018/1/1
R18880444R,80,other,1297431886,2018/1/1
A58259210A,342,DailyRecommends,1361806753,2018/1/1
W60423601W,203,other,1380969605,2018/1/1
O20204246O,264,UserCreatedList,1364173780,2018/1/1
B27951846B,62,UserLikeList,1248673483,2018/1/1
E21174296E,171,UserCollectdList,700629,2018/1/1
J63882223J,56,UserLikeList,1363228404,2018/1/1
G80677622G,461,search,1261377791,2018/1/1
X67694553X,429,UserCreatedList,21493847,2018/1/1
V28927793V,215,UserCreatedList,1287162770,2018/1/1
E41502124E,138,other,1314564223,2018/1/1
P26225387P,476,UserCreatedList,1290824837,2018/1/1
S59502470S,286,RecentlyPlayed,454223489,2018/1/1
Z69000471Z,494,other,25391306,2018/1/1
V22594158V,169,other,25015977,2018/1/1
U52021690U,241,DailyRecommends,25221201,2018/1/1
A35866491A,43,PersonalFM,444982549,2018/1/1
V15235013V,147,other,289462,2018/1/1
C80141901C,213,UserLikeList,157933,2018/1/1
A76971776A,3,UserLikeList,415002914,2018/1/1
Q61059728Q,325,other,448122540,2018/1/1
F28785762F,157,UserLikeList,30289965,2018/1/1
M80408647M,330,search,4118763,2018/1/1
L26389497L,372,DailyRecommends,26162031,2018/1/1
H75554048H,61,UserCreatedList,1698364369,2018/1/1
E69827878E,20,other,456611465,2018/1/1
S90278123S,3,DailyRecommends,288707,2018/1/1
E76752115E,403,UserLikeList,1384846418,2018/1/1
I17991332I,397,other,1246907774,2018/1/1
D83346498D,315,Downloaded,239593,2018/1/1
B83950091B,349,search,1353690182,2018/1/1
N20817325N,112,UserLikeList,38493366,2018/1/1
P82275517P,334,other,1345067432,2018/1/1
R52227259R,23,UserLikeList,36292340,2018/1/1
M9390074M,444,Local,1261173892,2018/1/1
O41251751O,120,RecommendedList,1351460658,2018/1/1
H36323878H,137,other,1283193780,2018/1/1
P74320685P,253,artist,1348375515,2018/1/1
U74367567U,14,other,88976,2018/1/1
M80530779M,123,search,28177107,2018/1/1
B53670914B,443,UserLikeList,1699580890,2018/1/1
Q48443519Q,52,RecommendedList,305722,2018/1/1
M44057697M,447,UserLikeList,1352183518,2018/1/1
Y34993950Y,455,other,174582,2018/1/1
Y11620054Y,199,search,418376436,2018/1/1
S63574702S,344,UserCreatedList,526007592,2018/1/1
J56112126J,459,other,1407479347,2018/1/1
W73189612W,402,DailyRecommends,1411931958,2018/1/1
O11968508O,54,UserLikeList,1283103161,2018/1/1
H66369726H,164,DailyRecommends,27280105,2018/1/1
B75549068B,203,UserLikeList,535499667,2018/1/1
G12917879G,71,RecommendedList,1698176840,2018/1/1
K16564704K,156,UserLikeList,406859271,2018/1/1
Z35704682Z,247,UserLikeList,1404512268,2018/1/1
O51801638O,447,UserCreatedList,1347338446,2018/1/1
G75909838G,405,RecommendedList,4932343,2018/1/1
G10721985G,172,UserLikeList,30529009,2018/1/1
Z42413982Z,467,UserLikeList,482023247,2018/1/1
F58057232F,124,DailyRecommends,1290824837,2018/1/1
G83421407G,358,UserLikeList,1699826223,2018/1/1
T86074757T,242,DailyRecommends,1294256880,2018/1/1
I16819189I,414,UserLikeList,1402415750,2018/1/1
J89930416J,449,search,1308887702,2018/1/1
K24901769K,432,other,539233299,2018/1/1
S19055259S,392,DailyRecommends,29677399,2018/1/1
P45388232P,64,other,1351806528,2018/1/1
O32634527O,402,artist,1364228897,2018/1/1
K32658317K,253,other,433822395,2018/1/1
U24392750U,163,DailyRecommends,1392566272,2018/1/1
O53812106O,481,other,1379765419,2018/1/1
C65014525C,21,search,1355758951,2018/1/1
M61315037M,333,other,26701064,2018/1/1
E68515601E,222,UserCreatedList,1370030392,2018/1/1
D77521059D,378,UserLikeList,1277210012,2018/1/1
Z35391560Z,143,UserLikeList,26538092,2018/1/1
O11429897O,215,UserCollectdList,17440607,2018/1/1
X26329220X,74,DailyRecommends,1329475170,2018/1/1
R39462608R,403,PersonalFM,1698946145,2018/1/1
S12841320S,385,UserLikeList,1358502872,2018/1/1
J37407761J,133,search,290096,2018/1/1
J9362434J,72,DailyRecommends,1299112828,2018/1/1
D29169052D,224,DailyRecommends,1403963188,2018/1/1
Y79013260Y,431,UserLikeList,33566441,2018/1/1
J70600855J,164,other,1240502796,2018/1/1
N73845917N,174,UserLikeList,427899905,2018/1/1
D21799082D,240,UserLikeList,1235362807,2018/1/1
H45373542H,244,search,157945,2018/1/1
L17550920L,206,UserCreatedList,1399015163,2018/1/1
K54438819K,72,UserLikeList,28670448,2018/1/1
P63427742P,132,other,404023865,2018/1/1
W18294003W,199,other,483736976,2018/1/1
H11876638H,327,UserLikeList,1282819475,2018/1/1
G32740895G,209,RecommendedList,1252646655,2018/1/1
X13892875X,387,search,1380029011,2018/1/1
I30569326I,124,other,1345834670,2018/1/1
F41426059F,382,UserLikeList,1374903854,2018/1/1
E87125242E,451,UserLikeList,1329032921,2018/1/1
D20348799D,144,UserCreatedList,390256,2018/1/1
H18627144H,61,other,1409630363,2018/1/1
N53955242N,398,UserLikeList,1257719995,2018/1/1
W64890581W,266,UserLikeList,106883,2018/1/1
O17411005O,338,UserCollectdList,493115377,2018/1/1
R29510035R,217,other,27088389,2018/1/1
F45754474F,438,other,447111985,2018/1/1
K14474081K,487,UserLikeList,102055,2018/1/1
G54762648G,240,other,1400879454,2018/1/1
I57374761I,455,other,438335474,2018/1/1
J45801135J,449,UserCreatedList,1407760398,2018/1/1
T18165832T,117,RecommendedList,1357176649,2018/1/1
U17953727U,326,UserLikeList,28574970,2018/1/1
K73162757K,365,other,1266164687,2018/1/1
P27032025P,106,UserLikeList,1372611777,2018/1/1
V43535993V,227,PersonalFM,806842,2018/1/1
V84357598V,166,other,1340229254,2018/1/1
K13409494K,453,artist,1377393766,2018/1/1
R56030619R,300,other,27244608,2018/1/1
L86326905L,49,other,528211062,2018/1/1
A65788583A,146,other,1287715050,2018/1/1
I13406814I,14,UserLikeList,442739038,2018/1/1
P48775167P,405,UserLikeList,1402345270,2018/1/1
P46985831P,69,UserLikeList,21499058,2018/1/1
J70510877J,165,RecentlyPlayed,1369311158,2018/1/1
V68398705V,160,PersonalFM,1273293887,2018/1/1
J81928025J,127,other,1271183425,2018/1/1
T37304540T,180,RecommendedList,1265685108,2018/1/1
W34780212W,355,RecommendedList,1375786615,2018/1/1
X32463954X,292,UserCreatedList,1391928418,2018/1/1
B37793936B,468,PersonalFM,717122,2018/1/1
D72189886D,49,UserCreatedList,62016,2018/1/1
B10822904B,207,search,1248242907,2018/1/1
M40513738M,439,search,1230052664,2018/1/1
G51493483G,56,other,457991669,2018/1/1
M67933864M,61,other,1324438833,2018/1/1
O21386636O,129,UserLikeList,1396960165,2018/1/1
L23637462L,80,PersonalFM,1305028735,2018/1/1
N66573298N,295,UserCreatedList,381179256,2018/1/1
S60375619S,185,Downloaded,812007277,2018/1/1
C69982717C,312,RecommendedList,1360432912,2018/1/1
K63919667K,118,UserLikeList,1333156222,2018/1/1
W87315487W,91,UserLikeList,1366828276,2018/1/1
C81940647C,251,other,1282733645,2018/1/1
H87447108H,412,UserLikeList,529065887,2018/1/1
A32551978A,260,UserLikeList,1266382443,2018/1/1
M89578056M,247,RecentlyPlayed,1236909044,2018/1/1
F15943491F,118,UserLikeList,1274594837,2018/1/1
Y32442524Y,317,UserLikeList,1332002451,2018/1/1
J12484333J,373,UserLikeList,29990105,2018/1/1
J75708333J,19,other,1697770342,2018/1/1
I34957227I,43,UserLikeList,514301254,2018/1/1
X84085510X,265,other,408004962,2018/1/1
O49106601O,8,other,34122968,2018/1/1
A23818358A,437,other,26729478,2018/1/1
D55962819D,195,UserLikeList,537695885,2018/1/1
J56317785J,305,other,475203248,2018/1/1
G55193252G,491,other,398754498,2018/1/1
Y88075394Y,303,RecentlyPlayed,1366633495,2018/1/1
S47110494S,402,RecommendedList,1302594272,2018/1/1
O86266708O,22,UserLikeList,418227831,2018/1/1
H86839679H,437,RecentlyPlayed,4924292,2018/1/1
S68502986S,344,Local,1294665124,2018/1/1
C44190927C,407,Local,341506,2018/1/1
T84965811T,3,search,443348862,2018/1/1
A44580363A,409,other,1393469890,2018/1/1
E13208917E,131,UserLikeList,513426711,2018/1/1
Z84212187Z,332,DailyRecommends,1409119747,2018/1/1
R78227038R,133,PersonalFM,485305619,2018/1/1
X11230720X,214,artist,528837223,2018/1/1
Y38646045Y,337,UserLikeList,505049730,2018/1/1
U57371621U,97,UserLikeList,26315803,2018/1/1
L44356238L,427,other,241284,2018/1/1
J35195559J,67,UserLikeList,1395169087,2018/1/1
P27791807P,175,UserLikeList,1243157058,2018/1/1
H11459742H,489,Local,1347341420,2018/1/1
N78220967N,405,other,488143181,2018/1/1
O29879728O,77,UserLikeList,1368559880,2018/1/1
P55968996P,347,RecentlyPlayed,1320232119,2018/1/1
U52104601U,383,RecentlyPlayed,1297302202,2018/1/1
O13805439O,14,RecentlyPlayed,389599693,2018/1/1
U72740043U,340,other,1412196169,2018/1/1
K36232860K,137,UserLikeList,489645031,2018/1/1
Q35896964Q,115,other,1699691257,2018/1/1
H10781170H,455,UserLikeList,32025447,2018/1/1
N57190150N,12,other,686136,2018/1/1
V83450709V,265,RecentlyPlayed,1380766944,2018/1/1
U18479464U,213,RecommendedList,297936,2018/1/1
W35122549W,80,search,1411725816,2018/1/1
J14741105J,282,UserLikeList,1302579781,2018/1/1
R76062486R,359,DailyRecommends,1256806102,2018/1/1
A76617383A,2,artist,539010535,2018/1/1
I19441992I,277,UserLikeList,539653341,2018/1/1
O38842705O,402,RecentlyPlayed,486227641,2018/1/1
X20002511X,282,search,1338976328,2018/1/1
O9692904O,388,UserLikeList,1255296586,2018/1/1
L59952742L,11,UserLikeList,28044199,2018/1/1
F61431418F,27,UserLikeList,1283071590,2018/1/1
G77157812G,382,UserLikeList,529869202,2018/1/1
K30209793K,108,other,1300744018,2018/1/1
J32595559J,451,RecentlyPlayed,1323303314,2018/1/1
A36479477A,234,UserLikeList,1700762632,2018/1/1
D84880917D,29,other,1321434434,2018/1/1
I55807695I,417,other,405725758,2018/1/1
M43814504M,252,DailyRecommends,1284806589,2018/1/1
I81868966I,455,UserCollectdList,1343978363,2018/1/1
Y74384123Y,134,RecommendedList,1325308429,2018/1/1
V18001847V,115,UserLikeList,444096753,2018/1/1
F10623988F,183,Local,1316872190,2018/1/1
A19093715A,132,UserCollectdList,29776084,2018/1/1
A54818634A,358,UserCreatedList,38964435,2018/1/1
N53746881N,50,UserLikeList,1291517724,2018/1/1
S50545598S,11,DailyRecommends,1353405767,2018/1/1
U87554176U,442,other,1255123975,2018/1/1
U27757817U,483,PersonalFM,1357150650,2018/1/1
U52308608U,130,other,1316022433,2018/1/1
Q13363967Q,338,UserCreatedList,1373511218,2018/1/1
K34108779K,313,other,1697853152,2018/1/1
U89565895U,133,UserLikeList,528837223,2018/1/1
U77748844U,316,search,1324608987,2018/1/1
K18509423K,454,UserLikeList,102481,2018/1/1
G40302580G,111,search,1408568598,2018/1/1
F47037052F,124,UserLikeList,1361877449,2018/1/1
D75813578D,125,RecommendedList,1240793357,2018/1/1
U44261318U,483,DailyRecommends,1359371048,2018/1/1
V24392611V,415,UserLikeList,1354115315,2018/1/1
G81470866G,32,other,1325206051,2018/1/1
H58586413H,240,search,1277395698,2018/1/1
O19959263O,386,UserLikeList,24735947,2018/1/1
G87503881G,98,UserLikeList,1222627452,2018/1/1
E40754154E,224,other,268428,2018/1/1
U54894370U,145,search,375710317,2018/1/1
C42946319C,112,UserLikeList,448993631,2018/1/1
K29822121K,465,UserLikeList,31439962,2018/1/1
F65138402F,138,UserLikeList,1313416398,2018/1/1
B80589610B,236,UserLikeList,240919,2018/1/1
V52908756V,273,PersonalFM,1324456575,2018/1/1
U72478914U,42,UserLikeList,1328628436,2018/1/1
T49706855T,268,RecommendedList,24173233,2018/1/1
B20073747B,192,UserCreatedList,233256,2018/1/1
I32684113I,125,UserLikeList,1411725816,2018/1/1
I80710221I,432,UserLikeList,26639188,2018/1/1
U49035447U,264,PersonalFM,1221045447,2018/1/1
X42880417X,222,other,1393427757,2018/1/1
A56313717A,217,search,502171318,2018/1/1
N17360143N,273,search,21463705,2018/1/1
T46800394T,235,UserCreatedList,415352492,2018/1/1
O70345976O,199,other,423756314,2018/1/1
P74921266P,7,UserLikeList,1313490077,2018/1/1
O89229168O,216,UserLikeList,471463253,2018/1/1
J39641749J,358,PersonalFM,1338864868,2018/1/1
S16272129S,456,other,1390380802,2018/1/1
D10184287D,117,DailyRecommends,449705225,2018/1/1
W81287254W,317,UserLikeList,1402113101,2018/1/1
Z63507089Z,362,other,1350460661,2018/1/1
N19381451N,344,RecommendedList,1303821580,2018/1/1
B15539669B,296,UserLikeList,16917839,2018/1/1
G46399040G,98,other,4944173,2018/1/1
E20655721E,422,DailyRecommends,1369528788,2018/1/1
N29802617N,32,other,1338007516,2018/1/1
T31105562T,450,UserLikeList,1337047639,2018/1/1
I54940104I,338,other,426166561,2018/1/1
S39608136S,420,UserCreatedList,26196430,2018/1/1
J74010563J,219,PersonalFM,1700519264,2018/1/1
J39848284J,255,UserLikeList,313989,2018/1/1
R77691455R,114,DailyRecommends,1295353013,2018/1/1
S86420434S,444,UserCreatedList,416646849,2018/1/1
R68415793R,227,PersonalFM,1375780286,2018/1/1
A75947858A,298,UserLikeList,1356396531,2018/1/1
C46146404C,460,UserLikeList,15611131,2018/1/1
J44966970J,28,other,498308367,2018/1/1
W40069545W,453,UserLikeList,1374199978,2018/1/1
Q53840310Q,425,RecentlyPlayed,27207748,2018/1/1
Q27658795Q,206,UserCollectdList,27088306,2018/1/1
F22561479F,237,UserLikeList,1341661118,2018/1/1
B46195293B,203,search,1370428704,2018/1/1
J18258682J,260,UserLikeList,1403835960,2018/1/1
S82582440S,167,UserLikeList,1360461512,2018/1/1
B18297308B,344,UserCollectdList,1400879454,2018/1/1
Q78008847Q,3,UserLikeList,1701206028,2018/1/1
U37395902U,354,search,507859156,2018/1/1
D48308678D,378,UserLikeList,636461,2018/1/1
X72630473X,227,other,1227750538,2018/1/1
Z22393883Z,201,DailyRecommends,297905,2018/1/1
T67172707T,310,RecommendedList,1362237087,2018/1/1
V57153122V,121,UserLikeList,377141700,2018/1/1
Y57407293Y,58,UserLikeList,29694869,2018/1/1
G61808992G,65,RecommendedList,4960889,2018/1/1
Y13648915Y,166,UserLikeList,1348475106,2018/1/1
L24814896L,449,UserLikeList,1403709669,2018/1/1
U16822637U,228,other,433308764,2018/1/1
Q17880272Q,482,UserLikeList,524567164,2018/1/1
I34225744I,421,search,1345882718,2018/1/1
O19258956O,453,UserCollectdList,1257182305,2018/1/1
G40467341G,455,UserCreatedList,456860990,2018/1/1
B72665564B,179,other,1402930964,2018/1/1
T18992144T,405,UserCreatedList,1407281232,2018/1/1
R77523584R,49,UserCollectdList,21345159,2018/1/1
N78734971N,112,other,1279201855,2018/1/1
Q81386276Q,442,DailyRecommends,1765913,2018/1/1
P75725397P,427,search,1393469890,2018/1/1
Q39957690Q,156,PersonalFM,1334345541,2018/1/1
O30119616O,200,UserCreatedList,447438870,2018/1/1
G30661861G,497,DailyRecommends,1224171523,2018/1/1
A11245531A,252,other,521028170,2018/1/1
K41103770K,464,UserLikeList,1399456283,2018/1/1
I15221512I,187,other,1314398853,2018/1/1
U37970265U,215,DailyRecommends,442688012,2018/1/1
A50066346A,83,RecommendedList,529284890,2018/1/1
A65091744A,373,other,1282494710,2018/1/1
G86930390G,345,RecommendedList,1287001790,2018/1/1
F84263601F,15,UserCollectdList,1353986789,2018/1/1
E20326801E,155,UserCreatedList,1329246197,2018/1/1
T80046408T,15,other,502171318,2018/1/1
Y30357174Y,181,other,1697492352,2018/1/1
G67950771G,439,PersonalFM,81246,2018/1/1
X43115922X,51,UserCreatedList,1361020892,2018/1/1
Z9571853Z,286,UserCreatedList,1292357781,2018/1/1
R55681736R,156,UserCreatedList,1235786558,2018/1/1
F80755265F,489,RecentlyPlayed,377141918,2018/1/1
W12952720W,473,search,37101984,2018/1/1
O18971127O,226,RecommendedList,458602405,2018/1/1
Y31548282Y,436,UserLikeList,1411166082,2018/1/1
A57968338A,240,PersonalFM,1412023754,2018/1/1
M37753592M,358,other,417965364,2018/1/1
Q39426803Q,243,UserLikeList,1293581315,2018/1/1
W42071311W,342,UserCollectdList,1393409045,2018/1/1
P61608069P,296,UserLikeList,31113946,2018/1/1
J39098130J,337,search,1400826972,2018/1/1
S71510087S,492,UserLikeList,1402930964,2018/1/1
M77066483M,42,other,1697516919,2018/1/1
K76571018K,133,DailyRecommends,1361111225,2018/1/1
C63690505C,289,other,513119985,2018/1/1
S65706895S,18,other,1359970096,2018/1/1
C72168044C,321,search,2273371,2018/1/1
F34657245F,125,search,1758671,2018/1/1
Z28988674Z,154,other,2277903,2018/1/1
N31606844N,483,UserLikeList,26808911,2018/1/1
Y83319934Y,99,UserLikeList,1335728243,2018/1/1
A29015340A,402,search,32156257,2018/1/1
Z11705876Z,218,other,1700519264,2018/1/1
D39942509D,144,UserLikeList,1391269925,2018/1/1
K24888723K,118,PersonalFM,531231620,2018/1/1
C33824591C,225,RecentlyPlayed,1379206938,2018/1/1
Z51300454Z,299,search,1255295785,2018/1/1
Z37675106Z,105,RecentlyPlayed,1412184153,2018/1/1
R60287833R,205,other,465563155,2018/1/1
X34973057X,338,other,1356396531,2018/1/1
C72450626C,161,other,523785431,2018/1/1
K16203802K,233,search,1316855920,2018/1/1
E10139345E,286,search,383326383,2018/1/1
U28577344U,455,UserLikeList,1698957553,2018/1/1
D87401175D,335,PersonalFM,1280036313,2018/1/1
W77738631W,300,UserLikeList,1353919230,2018/1/1
S19031282S,87,UserCreatedList,1306574281,2018/1/1
I28959958I,273,other,1297960174,2018/1/1
R77765904R,120,UserCreatedList,29583967,2018/1/1
M72744404M,483,search,1697299620,2018/1/1
Q47271603Q,411,RecentlyPlayed,1306135853,2018/1/1
O26414899O,98,RecentlyPlayed,1389310722,2018/1/1
F63171285F,198,UserLikeList,28026081,2018/1/1
Z59090623Z,232,other,1222397395,2018/1/1
E87815728E,221,UserLikeList,1373028137,2018/1/1
Z24347701Z,311,UserLikeList,4584340,2018/1/1
N75507800N,211,other,471544394,2018/1/1
A12831977A,448,UserLikeList,444394220,2018/1/1
D77245021D,336,DailyRecommends,388617432,2018/1/1
J75685195J,106,other,1406952706,2018/1/1
X39809451X,446,RecommendedList,1369528788,2018/1/1
A70192138A,350,UserLikeList,196533,2018/1/1
I18313293I,459,DailyRecommends,1325522893,2018/1/1
Z12258826Z,113,UserCreatedList,1323584682,2018/1/1
H71533763H,345,search,1381752545,2018/1/1
P75967206P,221,RecommendedList,1270811404,2018/1/1
Q35050309Q,381,other,1696552194,2018/1/1
H21716996H,21,DailyRecommends,416648341,2018/1/1
Y79434179Y,203,DailyRecommends,1230390493,2018/1/1
U41824966U,287,UserLikeList,1268753056,2018/1/1
M58373021M,108,other,4841071,2018/1/1
P70217664P,128,RecommendedList,1346134434,2018/1/1
O48488572O,168,UserCreatedList,158136,2018/1/1
A38689154A,316,RecentlyPlayed,433308764,2018/1/1
W76842382W,146,other,1403963916,2018/1/1
U60706982U,345,UserCreatedList,1409630363,2018/1/1
U76248625U,307,other,410814500,2018/1/1
K73278562K,363,UserCollectdList,352422,2018/1/1
N59476380N,491,other,5039776,2018/1/1
L50560102L,319,other,1374172401,2018/1/1
N77996502N,125,UserLikeList,479409854,2018/1/1
H65054897H,221,UserCreatedList,441061737,2018/1/1
I57012358I,118,other,495486499,2018/1/1
V78281415V,359,UserLikeList,1251582364,2018/1/1
E40216783E,71,search,1259767746,2018/1/1
R41843595R,58,other,606471,2018/1/1
P89647476P,61,PersonalFM,239299,2018/1/1
O38443976O,138,UserLikeList,1323161716,2018/1/1
V31352779V,240,UserCreatedList,1404511608,2018/1/1
P44131590P,230,UserCreatedList,1310154219,2018/1/1
N87656072N,473,UserLikeList,1305437475,2018/1/1
G52938482G,378,UserLikeList,1257704553,2018/1/1
G29318957G,476,PersonalFM,1398651140,2018/1/1
J71192382J,45,other,236697,2018/1/1
I25787037I,404,UserLikeList,1285667735,2018/1/1
V35604978V,467,UserCreatedList,442887560,2018/1/1
G89616886G,456,DailyRecommends,21334773,2018/1/1
R21148922R,146,other,1219618507,2018/1/1
B15919400B,487,UserLikeList,1374176078,2018/1/1
U64936752U,373,other,1385528653,2018/1/1
P78369197P,448,UserLikeList,1313732370,2018/1/1
M54538273M,176,other,30202146,2018/1/1
Z86911527Z,381,UserLikeList,1371448317,2018/1/1
X53802257X,121,DailyRecommends,1286023873,2018/1/1
E54109776E,169,other,1383959284,2018/1/1
Z43583107Z,108,UserLikeList,56822,2018/1/1
E30455788E,280,other,1397877849,2018/1/1
O45733241O,114,PersonalFM,1302511738,2018/1/1
W39704259W,440,UserLikeList,1338812004,2018/1/1
Z85528117Z,125,other,1270873036,2018/1/1
H86972635H,273,UserLikeList,1372232196,2018/1/1
E48032596E,67,UserLikeList,1364734836,2018/1/1
X81572410X,331,UserLikeList,1383113255,2018/1/1
H37864763H,378,UserLikeList,1243410439,2018/1/1
Z87362411Z,178,UserLikeList,405185727,2018/1/1
K57393380K,442,UserCreatedList,26217433,2018/1/1
